0,-13.76787885,-99.57565554
-30,-13.76787885,-99.57565554
-30,-17.92968476,-93.44206026
0,-17.92968476,-93.44206026
0,-17.51838798,-93.43909625
0,-17.10303682,-93.43020428
0,-16.68367365,-93.41538452
0,-16.26034119,-93.39463725
0,-15.83308253,-93.36796283
0,-15.40194104,-93.33536175
0,-14.9669604,-93.2968346
0,-14.52818454,-93.25238205
0,-14.08565759,-93.20200486
0,-13.63942388,-93.14570387
0,-13.18952791,-93.08348
0,-12.73601428,-93.01533422
0,-12.2789277,-92.94126756
0,-11.81831291,-92.86128108
0,-11.35421469,-92.77537589
0,-10.88667778,-92.68355311
0,-10.4157469,-92.58581385
0,-9.94146665,-92.48215922
0,-9.46388151,-92.3725903
-30,-9.46388151,-92.3725903
-30,5.98235675,-80.07646
0,5.98235675,-80.07646
0,5.48940205,-80.97334574
0,5.00128616,-81.86202897
0,4.51785295,-82.74278022
0,4.03895437,-83.61585636
0,3.56444989,-84.48150147
0,3.094206,-85.3399478
0,2.62809572,-86.19141649
0,2.16599823,-87.03611834
0,1.70779841,-87.87425446
0,1.25338653,-88.70601686
0,0.80265793,-89.53158906
0,0.35551267,-90.35114657
0,-0.08814471,-91.16485738
0,-0.52840547,-91.97288241
0,-0.96535687,-92.77537589
0,-1.39908245,-93.57248581
0,-1.82966216,-94.36435417
0,-2.25717263,-95.15111738
0,-2.68168728,-95.93290656
0,-3.10327652,-96.70984778
0,-2.81800156,-96.58995491
0,-2.53219389,-96.46860219
0,-2.24585905,-96.34579016
0,-1.95900252,-96.2215193
0,-1.67162971,-96.09579007
0,-1.38374596,-95.96860289
0,-1.09535652,-95.83995818
0,-0.80646658,-95.70985629
0,-0.51708126,-95.57829756
0,-0.22720557,-95.44528229
0,0.06315552,-95.31081074
0,0.35399715,-95.17488313
0,0.64531451,-95.03749964
0,0.9371029,-94.89866043
0,1.22935769,-94.7583656
0,1.52207434,-94.61661521
0,1.81524837,-94.47340928
0,2.10887543,-94.32874778
0,2.40295121,-94.18263064
0,2.69747153,-94.03505774
0,3.08601429,-93.2612724
0,3.47820697,-92.48215922
0,3.8741148,-91.69758512
0,4.27380677,-90.90741125
0,4.67735575,-90.11149261
0,5.08483874,-89.30967774
0,5.49633705,-88.50180828
0,5.91193656,-87.68771863
0,6.33172792,-86.86723544
0,6.75580691,-86.04017716
0,7.18427465,-85.20635349
0,7.61723798,-84.36556485
0,8.05480983,-83.5176017
0,8.49710956,-82.66224393
0,8.94426342,-81.79926005
0,9.396405,-80.92840645
0,9.85367578,-80.04942646
0,10.31622563,-79.16204942
0,10.78421351,-78.2659896
0,11.25780807,-77.36094499
0,10.98773999,-77.51174962
0,10.71832706,-77.66095208
0,10.44957017,-77.80855614
0,10.1814703,-77.95456546
0,9.91402853,-78.0989836
0,9.647246,-78.24181403
0,9.38112397,-78.38306011
0,9.11566376,-78.52272514
0,8.85086678,-78.6608123
0,8.58673453,-78.79732469
0,8.32326859,-78.93226533
0,8.06047061,-79.06563715
0,7.79834232,-79.197443
0,7.53688552,-79.32768565
0,7.27610211,-79.4563678
0,7.01599404,-79.58349206
0,6.75656333,-79.70906098
0,6.49781209,-79.83307702
0,6.23974248,-79.95554258
-30,6.23974248,-79.95554258
-30,6.75580691,-86.04017716
0,6.75580691,-86.04017716
0,6.4753339,-86.18770997
0,6.19540646,-86.3337351
0,5.91602722,-86.47825427
0,5.6371989,-86.62126909
0,5.3589243,-86.76278115
0,5.08120628,-86.90279195
0,4.80404781,-87.04130293
0,4.52745191,-87.17831548
0,4.2514217,-87.31383092
0,3.97596035,-87.44785053
0,3.70107114,-87.58037552
0,3.42675738,-87.71140704
0,3.15302248,-87.8409462
0,2.87986991,-87.96899406
0,2.60730321,-88.09555163
0,2.335326,-88.22061985
0,2.06394195,-88.34419965
0,1.7931548,-88.46629187
0,1.52296838,-88.58689735
-30,1.52296838,-88.58689735
