Simple,6,,,,
0,0,-90,5.745198922,-88.01411183,0
0,0,-90,5.911936558,-87.68771863,0
0,0,-90,6.079344836,-87.36030256,0
0,0,-90,6.247429781,-87.03185215,0
0,0,-90,6.416197555,-86.70235575,0
0,0,-90,6.585654452,-86.37180146,0
0,0,-90,6.755806908,-86.04017716,0
0,0,-90,6.9266615,-85.7074705,0
0,0,-90,7.098224954,-85.3736689,0
0,0,-90,7.270504141,-85.03875952,0
0,0,-90,7.44350609,-84.70272928,0
0,0,-90,7.617237983,-84.36556485,0
0,0,-90,7.791707166,-84.02725261,0
0,0,-90,7.966921148,-83.6877787,0
0,0,-90,8.142887609,-83.34712896,0
0,0,-90,8.319614403,-83.00528895,0
0,0,-90,8.49710956,-82.66224393,0
0,0,-90,8.675381296,-82.31797887,0
0,0,-90,8.854438012,-81.97247843,0
0,0,-90,9.034288306,-81.62572693,0
0,0,-90,9.214940969,-81.27770838,0
0,0,-90,9.396405002,-80.92840645,0
0,0,-90,9.578689611,-80.57780446,0
0,0,-90,9.761804219,-80.22588535,0
0,0,-90,9.945758471,-79.87263174,0
0,0,-90,10.13056224,-79.51802582,0
0,0,-90,10.31622563,-79.16204942,0
0,0,-90,10.502759,-78.80468396,0
0,0,-90,10.69017294,-78.44591044,0
0,0,-90,11.25780807,-77.36094499,0
0,0,-90,11.14970227,-77.42145935,0
0,0,-90,11.04170122,-77.48171699,0
0,0,-90,10.93380496,-77.54171817,0
0,0,-90,10.82601356,-77.60146312,0
0,0,-90,10.71832706,-77.66095208,0
0,0,-90,10.61074553,-77.72018531,0
0,0,-90,10.50326902,-77.77916303,0
0,0,-90,10.3958976,-77.83788547,0
0,0,-90,10.28863134,-77.89635287,0
0,0,-90,10.1814703,-77.95456546,0
0,0,-90,10.07441456,-78.01252346,0
0,0,-90,9.96746418,-78.0702271,0
0,0,-90,9.860619243,-78.12767659,0
0,0,-90,9.753879823,-78.18487216,0
0,0,-90,9.647246,-78.24181403,0
0,0,-90,9.540717855,-78.2985024,0
0,0,-90,9.434295471,-78.35493748,0
0,0,-90,9.327978934,-78.4111195,0
0,0,-90,9.221768332,-78.46704865,0
0,0,-90,9.115663755,-78.52272514,0
0,0,-90,9.009665295,-78.57814917,0
0,0,-90,8.903773045,-78.63332095,0
0,0,-90,8.797987102,-78.68824066,0
0,0,-90,8.692307565,-78.74290851,0
0,0,-90,8.586734533,-78.79732469,0
0,0,-90,8.481268109,-78.85148939,0
0,0,-90,8.375908397,-78.9054028,0
0,0,-90,8.270655504,-78.9590651,0
0,0,-90,8.165509538,-79.01247649,0
0,0,-90,8.060470609,-79.06563715,0
0,0,-90,7.95553883,-79.11854725,0
0,0,-90,7.850714314,-79.17120697,0
0,0,-90,7.745997179,-79.2236165,0
0,0,-90,7.641387542,-79.275776,0
0,0,-90,7.536885524,-79.32768565,0
0,0,-90,7.432491245,-79.37934562,0
0,0,-90,7.328204831,-79.43075608,0
0,0,-90,7.224026406,-79.4819172,0
0,0,-90,7.119956098,-79.53282914,0
0,0,-90,7.015994037,-79.58349206,0
0,0,-90,6.912140354,-79.63390613,0
0,0,-90,6.808395182,-79.6840715,0
0,0,-90,6.704758655,-79.73398834,0
0,0,-90,6.601230911,-79.78365679,0
0,0,-90,6.497812088,-79.83307702,0
0,0,-90,6.394502325,-79.88224917,0
0,0,-90,6.291301765,-79.9311734,0
0,0,-90,6.291301765,-79.9311734,30
0,0,-90,6.755806908,-86.04017716,30
0,0,-90,6.755806908,-86.04017716,0
0,0,-90,6.643552402,-86.09937131,0
0,0,-90,6.531384939,-86.15832407,0
0,0,-90,6.419304684,-86.21703555,0
0,0,-90,6.307311802,-86.27550586,0
0,0,-90,6.195406462,-86.3337351,0
0,0,-90,6.083588832,-86.39172339,0
0,0,-90,5.971859087,-86.44947083,0
0,0,-90,5.860217399,-86.50697753,0
0,0,-90,5.748663945,-86.56424358,0
0,0,-90,5.637198904,-86.62126909,0
0,0,-90,5.525822456,-86.67805416,0
0,0,-90,5.414534784,-86.73459889,0
0,0,-90,5.303336073,-86.79090337,0
0,0,-90,5.192226509,-86.84696769,0
0,0,-90,5.08120628,-86.90279195,0
0,0,-90,4.970275577,-86.95837624,0
0,0,-90,4.859434593,-87.01372065,0
0,0,-90,4.748683523,-87.06882527,0
0,0,-90,4.638022562,-87.12369019,0
0,0,-90,4.52745191,-87.17831548,0
0,0,-90,4.416971766,-87.23270124,0
0,0,-90,4.306582334,-87.28684754,0
0,0,-90,4.196283817,-87.34075447,0
0,0,-90,4.086076421,-87.39442211,0
0,0,-90,3.975960355,-87.44785053,0
0,0,-90,3.865935828,-87.50103981,0
0,0,-90,3.756003052,-87.55399003,0
0,0,-90,3.646162241,-87.60670126,0
0,0,-90,3.536413611,-87.65917357,0
0,0,-90,3.426757377,-87.71140704,0
0,0,-90,3.317193761,-87.76340173,0
0,0,-90,3.207722981,-87.81515771,0
0,0,-90,3.098345262,-87.86667504,0
0,0,-90,2.989060828,-87.91795381,0
0,0,-90,2.879869905,-87.96899406,0
0,0,-90,2.770772721,-88.01979587,0
0,0,-90,2.661769506,-88.07035929,0
0,0,-90,2.552860491,-88.12068439,0
0,0,-90,2.44404591,-88.17077122,0
0,0,-90,2.335325997,-88.22061985,0
0,0,-90,2.226700989,-88.27023033,0
0,0,-90,2.118171125,-88.31960272,0
0,0,-90,2.009736645,-88.36873707,0
0,0,-90,1.90139779,-88.41763344,0
0,0,-90,1.793154804,-88.46629187,0
0,0,-90,1.685007931,-88.51471243,0
0,0,-90,1.576957419,-88.56289516,0
0,0,-90,40,0,30
